feature,feature_value,shapley_value
LSTAT,10.26,2.048589976024233
LSTAT,8.47,2.669634331591459
LSTAT,6.58,3.0228066236108537
LSTAT,14.67,-1.090155003191736
LSTAT,11.69,0.567130972787612
LSTAT,11.28,1.2743799296156575
LSTAT,21.02,-4.476453614653101
LSTAT,13.83,-0.2059705494995121
LSTAT,18.72,-3.8646621125168794
LSTAT,19.88,-3.9943888484760106
LSTAT,16.3,-1.786300089680498
LSTAT,16.51,-1.4830101138141567
LSTAT,14.81,-0.6516158283220547
LSTAT,17.28,-2.52159943321589
LSTAT,12.8,0.0165304642151839
LSTAT,11.98,0.175714188943711
LSTAT,22.6,-5.900455296722612
LSTAT,13.04,0.6660192457064643
LSTAT,27.71,-9.83989261264229
LSTAT,18.35,-2.7761522417883584
LSTAT,20.34,-4.255278037616354
LSTAT,9.68,1.400685625618376
LSTAT,11.41,0.1122180261117226
LSTAT,8.77,1.2366558062800812
LSTAT,10.13,-0.2591034783313199
LSTAT,4.32,1.5029655892641425
LSTAT,1.98,2.4211786008925005
LSTAT,4.84,1.0485822796549773
LSTAT,5.81,1.2708236806590718
LSTAT,7.44,0.0024956330115176
LSTAT,9.55,-0.1726070089330971
LSTAT,10.21,-0.3560410459417334
LSTAT,14.15,-3.3430936492008483
LSTAT,18.8,-5.231152587762473
LSTAT,30.81,-12.731536856278051
LSTAT,16.2,-3.628853132950736
LSTAT,13.45,-3.0826910518149964
LSTAT,9.43,0.2035484459157676
LSTAT,5.28,1.2337972665681152
LSTAT,8.43,-0.3514328635592621
LSTAT,14.8,-3.457245524135852
LSTAT,4.81,-0.2488857757924314
LSTAT,5.77,0.7387075388016185
LSTAT,3.95,1.2854324041517535
LSTAT,6.86,1.3804820935844204
LSTAT,9.22,0.5851015593246071
LSTAT,13.15,-1.3523677131452192
LSTAT,14.44,-1.575240276803123
LSTAT,6.73,2.3777038576709404
LSTAT,9.5,-0.8658457195620228
LSTAT,8.05,-0.5901401713526233
LSTAT,4.67,1.237763719000927
LSTAT,10.24,-1.658056964897377
LSTAT,8.1,0.4853761632347625
LSTAT,13.09,-2.2068043825830728
LSTAT,8.79,0.3764268486441637
LSTAT,6.72,0.7961557418381833
LSTAT,9.88,-0.4823401149234174
LSTAT,5.52,2.136483525402731
LSTAT,7.54,0.4457262137860819
LSTAT,6.78,1.3635381018760069
LSTAT,8.94,1.1546793233383483
LSTAT,11.97,0.0366967288958535
LSTAT,10.27,0.4158555121184137
LSTAT,12.34,-0.9536071096608858
LSTAT,9.1,1.2476084997377273
LSTAT,5.29,1.627582159640246
LSTAT,7.22,1.642428819336742
LSTAT,6.72,1.1101897799045768
LSTAT,7.51,1.2340619754859554
LSTAT,9.62,-0.4598706316205335
LSTAT,6.53,1.7511527266210476
LSTAT,12.86,-2.3862088790650757
LSTAT,8.44,1.07954061860241
LSTAT,5.5,3.103364253900412
LSTAT,5.7,2.0774841227001777
LSTAT,8.81,0.8314299191559342
LSTAT,8.2,1.5467702482137022
LSTAT,8.16,1.5977761366533174
LSTAT,6.21,2.4559609056649685
LSTAT,10.59,0.9048118980355936
LSTAT,6.65,1.7080082924922315
LSTAT,11.34,-0.7765523064060756
LSTAT,4.21,2.0608216400998183
LSTAT,3.57,1.524000918786827
LSTAT,6.19,1.0276996768719102
LSTAT,9.42,1.761427452358583
LSTAT,7.67,2.649694790244886
LSTAT,10.63,2.6193106040670324
LSTAT,13.44,-0.0971393123572103
LSTAT,12.33,0.7625335233635807
LSTAT,16.47,-1.5694932669920978
LSTAT,18.66,-3.296019513466405
LSTAT,14.09,-0.5888319672775526
LSTAT,12.27,0.6362821826335364
LSTAT,15.55,-1.5868963469648705
LSTAT,13.0,-0.985222557195389
LSTAT,10.16,1.2759659491310458
LSTAT,16.21,-1.6289485586832668
LSTAT,17.09,-2.418791933576729
LSTAT,10.45,1.798137428571914
LSTAT,15.76,-1.3139449318208078
LSTAT,12.04,0.3261569358410555
LSTAT,10.3,2.121418333463673
LSTAT,15.37,-1.4557219345160746
LSTAT,13.61,-0.4641002328324453
LSTAT,14.37,0.0626284159679018
LSTAT,14.27,0.4915600268671857
LSTAT,17.93,-1.7824508471204474
LSTAT,25.41,-6.852935295444934
LSTAT,17.58,-1.3260931652004722
LSTAT,14.81,0.2594586677823801
LSTAT,27.26,-7.8575693511150995
LSTAT,17.19,-0.0702064733931885
LSTAT,15.39,0.3410211249869747
LSTAT,18.34,-0.8586200997882414
LSTAT,12.6,2.3139639692760574
LSTAT,12.26,2.7238514101156683
LSTAT,11.12,3.495628454297196
LSTAT,15.03,1.2885267291750222
LSTAT,17.31,0.3060091469180794
LSTAT,16.96,-0.673065903330772
LSTAT,16.9,-0.2272285285006514
LSTAT,14.59,0.8828166804454927
LSTAT,21.32,-3.177781126136757
LSTAT,18.46,-1.5161474290536516
LSTAT,24.16,-5.775117222006079
LSTAT,34.41,-11.37550832820782
LSTAT,26.82,-6.738056538749698
LSTAT,26.42,-5.922499601396265
LSTAT,29.29,-7.390194225974103
LSTAT,27.8,-7.101854918669266
LSTAT,16.65,1.5750252345838591
LSTAT,29.53,-7.671885673649349
LSTAT,28.32,-7.091022197656417
LSTAT,21.45,-2.609376911813324
LSTAT,14.1,1.9424898462355389
LSTAT,13.28,3.663563817183271
LSTAT,12.12,4.001342313234689
LSTAT,15.79,1.714439975423911
LSTAT,15.12,0.7412480072389676
LSTAT,15.02,1.2385946455507115
LSTAT,16.14,2.4887321817346004
LSTAT,4.59,6.346467229436212
LSTAT,6.43,6.301449283888151
LSTAT,7.39,6.367088326430384
LSTAT,5.5,5.949180309331704
LSTAT,1.73,7.436734501281885
LSTAT,1.92,6.5327667568095205
LSTAT,3.32,4.612888164073762
LSTAT,11.64,2.435099871693826
LSTAT,9.81,4.042250552091455
LSTAT,3.7,5.671604847875583
LSTAT,12.14,2.168281331051326
LSTAT,11.1,2.7119927563500266
LSTAT,11.32,2.3038372093876114
LSTAT,14.43,0.7947197169209633
LSTAT,12.03,2.4742196910663097
LSTAT,14.69,-1.4211288398900768
LSTAT,9.04,1.3905995814261316
LSTAT,9.64,1.168425543661383
LSTAT,5.33,2.150539282054267
LSTAT,10.11,-0.1409569400049567
LSTAT,6.29,3.113083648673292
LSTAT,6.92,2.009123514063585
LSTAT,5.04,2.296245374529175
LSTAT,7.56,0.3125369903578502
LSTAT,9.45,0.3544322276764902
LSTAT,4.82,3.3929294798846668
LSTAT,5.68,3.650841579491456
LSTAT,13.98,-1.24908818984369
LSTAT,13.15,-2.082972092329035
LSTAT,4.45,1.4466099481411154
LSTAT,6.68,0.4759810385124402
LSTAT,4.56,1.9037103672216205
LSTAT,5.39,0.7670600380010678
LSTAT,5.1,0.6945701921845611
LSTAT,4.69,1.5414148788319673
LSTAT,2.87,2.121418384276284
LSTAT,5.03,-0.1111974265146048
LSTAT,4.38,0.9731500291393684
LSTAT,2.97,0.3821906101958111
LSTAT,4.08,0.2600348597768487
LSTAT,8.61,-2.5318617047539025
LSTAT,6.62,-1.391315429485851
LSTAT,4.56,0.3299568375541779
LSTAT,4.45,0.1946456303566214
LSTAT,7.43,-0.0850573150036575
LSTAT,3.11,0.3488639702794646
LSTAT,3.81,-0.0834627988296791
LSTAT,2.88,0.3114376649756546
LSTAT,10.87,-0.7345977172960985
LSTAT,10.97,-0.347511597545372
LSTAT,18.06,-4.030022001312204
LSTAT,14.66,-2.9643961618148085
LSTAT,23.09,-6.720116570773656
LSTAT,17.27,-3.609009891654391
LSTAT,23.98,-7.818281773312518
LSTAT,16.03,-3.8047046694757833
LSTAT,9.38,0.0833857881830732
LSTAT,29.55,-13.78994790020216
LSTAT,9.47,0.5915017348862243
LSTAT,13.51,-1.7027829568208914
LSTAT,9.69,1.6175584585458245
LSTAT,17.92,-3.673510387706205
LSTAT,10.5,1.0613676531238283
LSTAT,9.71,0.1427481590426894
LSTAT,21.46,-7.201781652721403
LSTAT,9.93,-0.2840382041939023
LSTAT,7.6,2.39166685244622
LSTAT,4.14,2.661400549090816
LSTAT,4.63,1.8900810701478308
LSTAT,3.13,3.9485512640788833
LSTAT,6.36,2.601197826623145
LSTAT,3.92,1.4990458238967526
LSTAT,3.76,3.245565864060826
LSTAT,11.65,-0.0901729923891609
LSTAT,5.25,2.946058403135918
LSTAT,2.47,3.5958216026814305
LSTAT,3.95,2.566936024604721
LSTAT,8.05,0.969595239480602
LSTAT,10.88,0.1122646126299982
LSTAT,9.54,0.253618144735763
LSTAT,4.73,3.165214977625105
LSTAT,6.36,0.4493084420837689
LSTAT,7.37,0.3523288328788114
LSTAT,11.38,-2.530423289126571
LSTAT,12.4,-1.85890742784422
LSTAT,11.22,-1.7169732069151908
LSTAT,5.19,1.0332703718782563
LSTAT,12.5,-0.30841596012077
LSTAT,18.46,-4.885028425619311
LSTAT,9.16,-0.0538828645912427
LSTAT,10.15,0.6300266893902858
LSTAT,9.52,-0.2028934748920494
LSTAT,6.56,0.4129245971578797
LSTAT,5.9,1.0389104014209636
LSTAT,3.59,2.6952247691471376
LSTAT,3.53,1.901982018456536
LSTAT,3.54,0.2237446109500936
LSTAT,6.57,0.4650509497179566
LSTAT,9.25,-1.607878192609988
LSTAT,3.11,1.1511503068137587
LSTAT,5.12,1.4313760707530043
LSTAT,7.79,1.7722884764714226
LSTAT,6.9,3.021291385052909
LSTAT,9.59,-0.0190824653650652
LSTAT,7.26,1.515674868895751
LSTAT,5.91,1.409603740973974
LSTAT,11.25,-0.9289751361435504
LSTAT,8.1,1.4062278860932114
LSTAT,10.45,0.8811294903141337
LSTAT,14.79,-3.375566763665813
LSTAT,7.44,-0.7578729283118842
LSTAT,3.16,2.876721187228104
LSTAT,13.65,-2.67585050781536
LSTAT,13.0,-2.2067126420983687
LSTAT,6.59,0.9880290139759926
LSTAT,7.73,1.2434113094785408
LSTAT,6.58,-0.2420324881642288
LSTAT,3.53,2.214084464893994
LSTAT,2.98,3.3926628934767864
LSTAT,6.05,0.2900406397540928
LSTAT,4.16,1.4783982916006535
LSTAT,7.19,0.4887586107018222
LSTAT,4.85,1.156598439237612
LSTAT,3.76,1.7278896341663568
LSTAT,4.59,1.2806583236602294
LSTAT,3.01,1.437200197373116
LSTAT,3.16,-1.022337284768193
LSTAT,7.85,-2.349236986398818
LSTAT,8.23,-1.303587494302843
LSTAT,12.93,-4.231459749311511
LSTAT,7.14,0.3562703644511528
LSTAT,7.6,0.374370618513441
LSTAT,9.51,-2.01422734027536
LSTAT,3.33,2.251792383925464
LSTAT,3.56,1.7062982296557918
LSTAT,4.7,1.4149886134594982
LSTAT,8.58,0.1201529832760468
LSTAT,10.4,-0.220424328622738
LSTAT,6.27,1.4820819476231362
LSTAT,7.39,1.5332121380534738
LSTAT,15.84,-3.3357286996215967
LSTAT,4.97,0.9494355679924738
LSTAT,4.74,-0.1518599107297777
LSTAT,6.07,0.3214258399897396
LSTAT,9.5,-1.1280460895607631
LSTAT,8.67,-1.111648773565011
LSTAT,4.86,0.9455790978480364
LSTAT,6.93,-0.1057095570583285
LSTAT,8.93,-0.1323848224870556
LSTAT,6.47,1.053511797735167
LSTAT,7.53,0.9793673939189712
LSTAT,4.54,5.194405786566096
LSTAT,9.97,1.9588257670111893
LSTAT,12.64,0.3146520291678129
LSTAT,5.98,3.85432086637497
LSTAT,11.72,1.1036179383500164
LSTAT,7.9,3.2719644280158344
LSTAT,9.28,2.025171319636276
LSTAT,11.5,1.2090264153912116
LSTAT,18.33,-3.7698002304818656
LSTAT,15.94,-2.2956292913823133
LSTAT,10.36,0.8106811140797369
LSTAT,12.73,-0.8434361824510496
LSTAT,7.2,2.1261083440894377
LSTAT,6.87,2.4978574854800373
LSTAT,7.7,2.1921503198051164
LSTAT,11.74,0.5689581493247262
LSTAT,6.12,2.5051147873762214
LSTAT,5.08,2.347979360611367
LSTAT,6.15,2.212552457207299
LSTAT,12.79,-1.7641802486720868
LSTAT,9.97,-0.5924347620321325
LSTAT,7.34,0.4232809059589389
LSTAT,9.09,-0.076562973983832
LSTAT,12.43,-2.536153594079296
LSTAT,7.83,0.2829116419832512
LSTAT,5.68,2.70435818402272
LSTAT,6.75,1.956336016071451
LSTAT,8.01,1.2599550169143268
LSTAT,9.8,0.6176651046578135
LSTAT,10.56,0.4849248004663834
LSTAT,8.51,1.006337161515808
LSTAT,9.74,0.4927693627490159
LSTAT,9.29,1.2856066758408125
LSTAT,5.49,0.55143415056246
LSTAT,8.65,0.5645973203197766
LSTAT,7.18,1.143686506696436
LSTAT,4.61,1.803089771081945
LSTAT,10.53,-0.4458310477425272
LSTAT,12.67,-1.6304003664892006
LSTAT,6.36,0.4819991821880925
LSTAT,5.99,0.2739410145621039
LSTAT,5.89,0.6618679649684633
LSTAT,5.98,1.4994682260702938
LSTAT,5.49,1.335382253939629
LSTAT,7.79,-0.077658110229582
LSTAT,4.5,0.9707264581495938
LSTAT,8.05,0.4089888721836555
LSTAT,5.57,1.7809479037661915
LSTAT,17.6,0.0092930576014628
LSTAT,13.27,2.339282464252372
LSTAT,11.48,3.76868060167524
LSTAT,12.67,3.409128021008601
LSTAT,7.79,6.844491724980713
LSTAT,14.19,2.589972460617392
LSTAT,10.19,6.699073790979823
LSTAT,14.64,2.2301578233329926
LSTAT,5.29,4.542680797868485
LSTAT,7.12,10.864944808146348
LSTAT,14.0,4.283296705630587
LSTAT,13.33,7.20689924711135
LSTAT,3.26,11.718691767604923
LSTAT,3.73,8.495642564471959
LSTAT,2.96,8.630788023516146
LSTAT,9.53,5.841730866715927
LSTAT,8.88,6.030026254859789
LSTAT,34.77,-10.421704411446044
LSTAT,37.97,-11.330914349317023
LSTAT,13.44,2.160891857785993
LSTAT,23.24,-4.289129646451307
LSTAT,21.24,-3.255577220006201
LSTAT,23.69,-3.8418411841343576
LSTAT,21.78,-2.42474539893904
LSTAT,17.21,3.3266919312185443
LSTAT,21.08,-2.492524561122729
LSTAT,23.6,-3.1579744805994165
LSTAT,24.56,-3.888851595928143
LSTAT,30.63,-6.0305989141417085
LSTAT,30.81,-7.667065479797778
LSTAT,28.28,-4.568299235619682
LSTAT,31.99,-8.146574262413703
LSTAT,30.62,-6.998800623920215
LSTAT,20.85,-1.084753315186996
LSTAT,17.11,1.058699204573984
LSTAT,18.76,-1.1048263915102488
LSTAT,25.68,-3.98336030057027
LSTAT,15.17,1.724510566313325
LSTAT,16.35,1.594762149051007
LSTAT,17.12,0.1918409360090755
LSTAT,19.37,-1.600530202407574
LSTAT,19.92,-0.9277871275272088
LSTAT,30.59,-6.583697976598534
LSTAT,29.97,-8.704609499643365
LSTAT,26.77,-5.234175008646408
LSTAT,20.32,-1.625097370170751
LSTAT,20.31,-1.8714548675609848
LSTAT,19.77,0.4842911735194541
LSTAT,27.38,-4.479191048317351
LSTAT,22.98,0.1831544551535971
LSTAT,23.34,-0.6443191033898327
LSTAT,12.13,5.166448228965939
LSTAT,26.4,-5.686931481001119
LSTAT,19.78,-1.6348102434901566
LSTAT,10.11,9.287455457272008
LSTAT,21.22,-1.942007391827676
LSTAT,34.37,-8.478744533386601
LSTAT,20.08,1.0019375897743068
LSTAT,36.98,-8.516389159116672
LSTAT,29.05,-6.63347824204876
LSTAT,25.79,-5.416652107963993
LSTAT,26.64,-3.719108803744745
LSTAT,20.62,2.999505756003161
LSTAT,22.74,-3.604113099215432
LSTAT,15.02,2.322562249560347
LSTAT,15.7,1.9852778918425795
LSTAT,14.1,3.165781064273166
LSTAT,23.29,-3.397551055982094
LSTAT,17.16,1.15432491294456
LSTAT,24.39,-2.785158102248787
LSTAT,15.69,1.595572394233011
LSTAT,14.52,4.452318474866429
LSTAT,21.52,-2.450319547489499
LSTAT,24.08,-3.714400936966362
LSTAT,17.64,0.0231481366634154
LSTAT,19.69,-1.71845924106371
LSTAT,12.03,3.411837371622229
LSTAT,16.22,1.4365701303858254
LSTAT,15.17,3.170373361875553
LSTAT,23.27,-3.2559058812271187
LSTAT,18.05,1.133184231597889
LSTAT,26.45,-4.173105384978558
LSTAT,34.02,-10.02875987767656
LSTAT,22.88,-2.757866612931857
LSTAT,22.11,-1.824317092214093
LSTAT,19.52,-1.1998420175145996
LSTAT,16.59,1.004234273127648
LSTAT,18.85,-0.7129011758013457
LSTAT,23.79,-2.903782128463796
LSTAT,23.98,-3.329203642700724
LSTAT,17.79,0.1559738326134133
LSTAT,16.44,1.1960604216664592
LSTAT,18.13,-0.0629745507639384
LSTAT,19.31,-1.0025925952859789
LSTAT,17.44,0.7120520580150833
LSTAT,17.73,-0.4707884897172597
LSTAT,17.27,-0.0107975026040108
LSTAT,16.74,-0.6132942468580392
LSTAT,18.71,-0.0039525269826223
LSTAT,18.13,0.0202947975705314
LSTAT,19.01,0.283153640064039
LSTAT,16.94,1.7685725059949888
LSTAT,16.23,0.9705067622737452
LSTAT,14.7,1.9066843124154909
LSTAT,16.42,0.435390872262099
LSTAT,14.65,1.5537530601605196
LSTAT,13.99,2.0528505534821506
LSTAT,10.29,4.658507309543057
LSTAT,13.22,1.904598826454868
LSTAT,14.13,1.2189520405897287
LSTAT,17.15,1.1495535139377202
LSTAT,21.32,-2.967567284247564
LSTAT,18.13,-0.9491395093063496
LSTAT,14.76,1.0417444039948336
LSTAT,16.29,-0.1865097943904478
LSTAT,12.87,2.1614160664947533
LSTAT,14.36,0.5177397287729195
LSTAT,11.66,1.8050250969794683
LSTAT,18.14,0.2254251683183853
LSTAT,24.1,-4.86502730933169
LSTAT,18.68,-1.7658220914475444
LSTAT,24.91,-3.879334733559156
LSTAT,18.03,-0.4593452990892825
LSTAT,13.11,2.93589454242897
LSTAT,10.74,2.868661443891361
LSTAT,7.74,4.720203585478799
LSTAT,7.01,4.901227091402682
LSTAT,10.42,2.730100126647946
LSTAT,13.34,0.8686705159958871
LSTAT,10.58,2.6162168338760785
LSTAT,14.98,0.766285688509046
LSTAT,11.45,2.6559365755768374
LSTAT,18.06,0.3665974929859765
LSTAT,23.97,-3.4632374460078057
LSTAT,29.68,-7.074645120434697
LSTAT,18.07,-0.1115439939786883
LSTAT,13.35,2.732323158883719
LSTAT,12.01,0.5934007128973492
LSTAT,13.59,-1.2129041559503364
LSTAT,17.6,-4.239593655154191
LSTAT,21.14,-4.9238801107114005
LSTAT,14.1,-0.469644595785371
LSTAT,12.92,-0.0818341341804378
LSTAT,15.1,-0.7811599081370081
LSTAT,14.33,-0.6196111866689034
LSTAT,9.67,1.674864789973855
LSTAT,9.08,2.965509610417876
LSTAT,5.64,4.812660258463466
LSTAT,6.48,4.395848450368748
LSTAT,7.88,4.079609239629604
AGE,65.2,-0.0115906307676216
AGE,78.9,-0.3514216615996683
AGE,61.1,-0.0375433279039707
AGE,45.8,0.0543501931232139
AGE,54.2,-0.1059405599664233
AGE,58.7,-0.1559548856980709
AGE,66.6,-0.2536263472574826
AGE,96.1,-0.8359988790622102
AGE,100.0,-1.021398761686711
AGE,85.9,-0.7296741371366467
AGE,94.3,-0.8765276176401903
AGE,82.9,-0.5958831336211247
AGE,39.0,0.1498364552789868
AGE,61.8,0.0212863973046443
AGE,84.5,-0.321834183105116
AGE,56.5,0.1290147224710684
AGE,29.3,0.5678271904349317
AGE,81.7,-0.3021340232478332
AGE,36.6,0.5055541869123249
AGE,69.5,-0.0130256291566829
AGE,98.1,-0.5579858028950617
AGE,89.2,-0.3773107196996265
AGE,91.7,-0.471571577682623
AGE,100.0,-0.6191383288208667
AGE,94.1,-0.5280917983124145
AGE,85.7,-0.3902478983336708
AGE,90.3,-0.4829886852103464
AGE,88.8,-0.4576136025537136
AGE,94.4,-0.5125437715991895
AGE,87.3,-0.3705648100012954
AGE,94.1,-0.5702710898885515
AGE,100.0,-0.5542191820252674
AGE,82.0,-0.4044799418584662
AGE,95.0,-0.4798466635807123
AGE,96.9,-0.5252818286305003
AGE,68.2,0.0362578068631732
AGE,61.4,0.1231125955858094
AGE,41.5,0.3881360695956184
AGE,30.2,0.5545663103455769
AGE,21.8,0.4397952908584914
AGE,15.8,0.5483582686363454
AGE,2.9,0.7583170584901702
AGE,6.6,0.7052684042932413
AGE,6.5,0.6859005232808949
AGE,40.0,0.1509914879075421
AGE,33.8,0.3239408577839519
AGE,33.3,0.2839021723360788
AGE,85.5,-0.6494864242490013
AGE,95.3,-0.9451341075103176
AGE,62.0,-0.2977858773549559
AGE,45.7,-0.1428813743971334
AGE,63.0,-0.3661478204250908
AGE,21.1,0.3151988455880662
AGE,21.4,0.2869648478410277
AGE,47.6,-0.2442077603518668
AGE,21.9,-0.0222325027752193
AGE,35.7,-0.2721112119571602
AGE,40.5,-0.2566293359988293
AGE,29.2,0.0833842611793626
AGE,47.2,-0.1067575463360891
AGE,66.2,-0.475122080207843
AGE,93.4,-0.8611903964215963
AGE,67.8,-0.4437718713905164
AGE,43.4,-0.2012027209836723
AGE,59.5,-0.637938397287536
AGE,17.8,0.3477030387303672
AGE,31.1,0.0917619512665469
AGE,21.4,0.3616811494761559
AGE,36.8,0.0748368972292376
AGE,33.0,0.1754374546389452
AGE,6.6,0.7714005897234208
AGE,17.5,0.5796887234315998
AGE,7.8,0.7745558953372258
AGE,6.2,0.7732442533763986
AGE,6.0,0.9404641704850166
AGE,45.0,0.286538666749045
AGE,74.5,-0.144638644980935
AGE,45.8,0.3129735750670515
AGE,53.7,0.0516675066289569
AGE,36.6,0.422393862033432
AGE,33.5,0.3017898924045126
AGE,70.4,-0.2844579148516004
AGE,32.2,0.3157226488485663
AGE,46.7,0.0878744804402716
AGE,48.0,0.1287339947216695
AGE,56.1,0.0765374702324065
AGE,45.1,0.1887934383031033
AGE,56.8,0.1411511990566262
AGE,86.3,-0.2545178692016967
AGE,63.1,0.098816480985714
AGE,66.1,0.0733692864569253
AGE,73.9,-0.0393049824057961
AGE,53.6,0.2337945436220007
AGE,28.9,0.6411023113830799
AGE,77.3,-0.1473963860680203
AGE,57.8,0.1616671691014783
AGE,69.6,-0.065843753193273
AGE,76.0,-0.1294350689849158
AGE,36.9,0.4849667655981703
AGE,62.5,0.0710927781798941
AGE,79.9,-0.0416117513714541
AGE,71.3,0.0994582701538658
AGE,85.4,-0.0889455647640536
AGE,87.4,-0.1806227540454653
AGE,90.0,-0.1722633950312457
AGE,96.7,-0.2763919788159953
AGE,91.9,-0.2403642729512372
AGE,85.2,-0.0803736364877891
AGE,97.1,-0.2899135343408766
AGE,91.2,-0.2440889279010722
AGE,54.4,0.3221127351999321
AGE,81.6,-0.057279094620091
AGE,92.9,-0.2406202564018175
AGE,95.4,-0.3175376632974115
AGE,84.2,-0.0365318998515382
AGE,88.2,-0.1716199927745524
AGE,72.5,0.0679264822735436
AGE,82.6,-0.0657161750171695
AGE,73.1,0.0650323683097051
AGE,65.2,0.1695550916606562
AGE,69.7,0.2004431638219219
AGE,84.1,-0.0142109572147061
AGE,92.9,-0.1767250132782203
AGE,97.0,-0.3044489372325024
AGE,95.8,-0.2054447610132671
AGE,88.4,-0.0614213218707376
AGE,95.6,-0.273512256584873
AGE,96.0,-0.1247907215995327
AGE,98.8,-0.1685604127678227
AGE,94.7,-0.1396813234989451
AGE,98.9,-0.1762642043764829
AGE,97.7,-0.1681772299622784
AGE,97.9,-0.1661288138207752
AGE,95.4,-0.1775281453406483
AGE,98.4,-0.2180326257973423
AGE,98.2,-0.2111404988084089
AGE,93.5,-0.1095480894410599
AGE,98.4,-0.1580433437658065
AGE,98.2,-0.1952263840636579
AGE,97.9,-0.1649867660450137
AGE,93.6,-0.157387315621488
AGE,100.0,-0.3223777490990362
AGE,100.0,-0.1905312210942669
AGE,100.0,-0.2154827884745502
AGE,97.8,-0.1950748357942446
AGE,100.0,-0.2271201164917058
AGE,100.0,-0.0989550271302332
AGE,95.7,-0.1804835850695943
AGE,93.8,-0.1485370877402308
AGE,94.9,-0.0948705563166282
AGE,97.3,-0.0758380590035296
AGE,100.0,-0.0840122186111936
AGE,88.0,0.1383079278111469
AGE,98.5,-0.0912679633694113
AGE,96.0,-0.0605267141909612
AGE,82.6,0.1755946981047584
AGE,94.0,-0.0100475731946326
AGE,97.4,-0.0964107043220206
AGE,100.0,-0.1199923834814538
AGE,100.0,-0.067537951427002
AGE,92.6,0.0145337153880285
AGE,90.8,0.0121570941246488
AGE,98.2,-0.1027123529389665
AGE,93.9,-0.082118808086781
AGE,91.8,-0.1334885115672374
AGE,93.0,-0.1017621761247484
AGE,96.2,-0.1118568179827579
AGE,79.2,0.0707279764784324
AGE,96.1,-0.1542097449017803
AGE,95.2,-0.1682983244729152
AGE,94.6,-0.2001973034508741
AGE,97.3,-0.2137433984087721
AGE,88.5,-0.2477240022140519
AGE,84.1,-0.1420323782510339
AGE,68.7,0.0946443759827679
AGE,33.1,0.6213514282569098
AGE,47.2,0.3103549058646194
AGE,73.4,-0.0265156367110428
AGE,74.4,-0.0123028729097087
AGE,58.4,0.2358996152904605
AGE,83.3,-0.1837005708000813
AGE,62.2,0.1758638354011258
AGE,92.2,-0.2689046220723919
AGE,95.6,-0.334897300092791
AGE,89.8,-0.3343881774514775
AGE,68.8,-0.0512719045925691
AGE,53.6,0.2504181528793922
AGE,41.1,0.34734978971071
AGE,29.1,0.4668370539812206
AGE,38.9,0.2897921712821131
AGE,21.5,0.3322253510379407
AGE,30.8,0.1978860001178841
AGE,26.3,0.2771287845502738
AGE,9.9,0.4979749984703326
AGE,18.8,0.3752925336389778
AGE,32.0,0.1986653634203979
AGE,34.1,-0.0359619683344542
AGE,36.6,-0.117307846762992
AGE,38.3,-0.1288069273458587
AGE,15.3,0.2380898076333048
AGE,13.9,0.258298860543402
AGE,38.4,0.0341995888259784
AGE,15.7,0.396945596478171
AGE,33.2,0.2311081374471494
AGE,31.9,0.2575467219103529
AGE,22.3,0.672305918122064
AGE,52.5,0.1464512094853661
AGE,72.7,-0.2313394892225476
AGE,59.1,0.0429231723440667
AGE,100.0,-0.6207819728825309
AGE,92.1,-0.4480104711895606
AGE,88.6,-0.4313447930249179
AGE,53.8,0.1863714017089972
AGE,32.3,0.5251714716375031
AGE,9.8,0.71133822676866
AGE,42.4,0.3729417735782512
AGE,56.0,0.2677559271620187
AGE,85.1,-0.2101835878574628
AGE,93.8,-0.337937319895689
AGE,92.4,-0.2997194965461961
AGE,88.5,-0.2196751340513155
AGE,91.3,-0.4015814722936255
AGE,77.7,-0.1045333610157824
AGE,80.8,-0.1380030760629468
AGE,78.3,-0.0536533821841435
AGE,83.0,-0.1419746889514238
AGE,86.5,-0.2022910410488405
AGE,79.9,-0.1148250665893951
AGE,17.0,0.8462518883862422
AGE,21.4,0.8081363548338271
AGE,68.1,-0.0220727396523233
AGE,76.9,-0.1186638959500829
AGE,73.3,-0.0746361877993134
AGE,70.4,-0.0215443342982176
AGE,66.5,0.0489482614088188
AGE,61.5,0.0886721297132098
AGE,76.5,-0.1836038890797438
AGE,71.6,-0.089309165535067
AGE,18.5,0.4189612068660074
AGE,42.2,0.0397660751872692
AGE,54.3,-0.2180552598302216
AGE,65.1,-0.3764714260747888
AGE,52.9,-0.2658414068813867
AGE,7.8,0.4951859654407056
AGE,76.5,-0.7064451051957681
AGE,70.2,-0.6801808675082854
AGE,34.9,-0.0557017494838228
AGE,79.2,-0.749241998612113
AGE,49.1,-0.2563012329991846
AGE,17.5,0.2541424730869129
AGE,13.0,0.3891468183305069
AGE,8.9,0.4820613081139425
AGE,6.8,0.3148248950331634
AGE,8.4,0.2576774676320716
AGE,32.0,-0.2137375705190148
AGE,19.1,-0.0409182812472313
AGE,34.2,0.0959734367595668
AGE,86.9,-0.0917111408082397
AGE,100.0,-0.3008763771509919
AGE,100.0,-0.2939496014033743
AGE,81.8,-0.0668472865462088
AGE,89.4,-0.1675546319024891
AGE,91.5,-0.2239725138873336
AGE,94.5,-0.2794729127428093
AGE,91.6,-0.1773712363482652
